* Disclaimer:
* THIS FILE IS PROVIDED AS IS AND WITH:
* (A) NO WARRANTY OF ANY KIND, express, implied or statutory, including any implied warranties of merchantability, fitness for a particular purpose and noninfringement, which  Infineon disclaims to the maximum extent permitted by applicable law; and
* (B) NO INDEMNIFICATION FOR INFRINGEMENT OF INTELLECTUAL PROPERTY RIGHTS.
* (C) LIMITATION OF LIABILITY: IN NO EVENT SHALL INFINEON BE LIABLE FOR ANY DIRECT, INDIRECT, SPECIAL, INCIDENTAL, OR CONSEQUENTIAL DAMAGES (INCLUDING LOST PROFITS OR SAVINGS) WHATSOEVER, WHETHER BASED ON CONTRACT, TORT OR ANY OTHER LEGAL THEORY, EVEN IF ADVISED OF THE POSSIBILITY OF SUCH DAMAGES.
* © 2020 Infineon Technologies AG. All rights reserved.

* Note:
* The CMOS transistor models used, were freely available models downloaded from: http://ptm.asu.edu.
* The bipolar transistor models are from: The Development of Bipolar Log-Domain Filters in a Standard CMOS Process, G. D. Duerden, G. W. Roberts, M. J. Deen, 2001

* Release:
* 	version 2.0

Tag,Net1,Net2,path,device,terminalA,terminalB
TAG	,	Net1	,	Net2	,	Path	,	Device	,	TerminalA	,	TerminalB
bridge_3727	,	VDDc!	,	DUT.I42.net023	,	DUT.I42.I67.ptrans10	,	preg	,	s	,	d
bridge_3728	,	VDDc!	,	DUT.I42.net055	,	DUT.I42.I69.ptrans10	,	preg	,	s	,	d
bridge_3729	,	VDDc!	,	DUT.I42.net055	,	DUT.I42.I51.ptrans11	,	preg	,	s	,	g
bridge_3730	,	VDDc!	,	DUT.I42.net018	,	DUT.I42.I67.ptrans10	,	preg	,	s	,	g
bridge_3731	,	VDDc!	,	DUT.I42.net018	,	DUT.I42.I14.I26.ptrans10	,	preg	,	s	,	d
bridge_3732	,	VDDc!	,	DUT.I42.net024	,	DUT.I42.I66.ptrans10	,	preg	,	s	,	g
bridge_3733	,	VDDc!	,	DUT.I42.net024	,	DUT.I42.I65.ptrans10	,	preg	,	s	,	d
bridge_3734	,	VDDc!	,	DUT.I42.net081	,	DUT.I42.I110.ptrans10	,	preg	,	s	,	g
bridge_3735	,	VDDc!	,	DUT.I42.net081	,	DUT.I42.I109.ptrans24	,	preg	,	s	,	g
bridge_3736	,	VDDc!	,	DUT.I42.net0105	,	DUT.I42.I108.ptrans10	,	preg	,	s	,	g
bridge_3737	,	VDDc!	,	DUT.I42.net0105	,	DUT.I42.I107.ptrans10	,	preg	,	s	,	d
bridge_3738	,	VDDc!	,	DUT.I42.net083	,	DUT.I42.I108.ptrans10	,	preg	,	s	,	d
bridge_3739	,	VDDc!	,	DUT.I42.net083	,	DUT.I42.I105.ptrans10	,	preg	,	s	,	g
bridge_3740	,	VDDc!	,	DUT.I42.net097	,	DUT.I42.I106.ptrans10	,	preg	,	s	,	g
bridge_3741	,	VDDc!	,	DUT.I42.net097	,	DUT.I42.I105.ptrans10	,	preg	,	s	,	d
bridge_3742	,	VDDc!	,	DUT.I42.net098	,	DUT.I42.I106.ptrans10	,	preg	,	s	,	d
bridge_3743	,	VDDc!	,	DUT.I42.net098	,	DUT.I42.I109.ptrans23	,	preg	,	s	,	g
bridge_3744	,	VDDc!	,	DUT.I42.net038	,	DUT.I42.I65.ptrans10	,	preg	,	s	,	g
bridge_3745	,	VDDc!	,	DUT.I42.net038	,	DUT.I42.I14.I21.ptrans10	,	preg	,	s	,	d
bridge_3746	,	VDDc!	,	DUT.I42.net082	,	DUT.I42.I17.M81	,	preg	,	s	,	g
bridge_3747	,	VDDc!	,	DUT.I42.net082	,	DUT.I42.I100.ptrans25	,	preg	,	s	,	d
bridge_3748	,	VDDc!	,	DUT.I42.net050	,	DUT.I42.I90.ptrans25	,	preg	,	s	,	d
bridge_3749	,	VDDc!	,	DUT.I42.net050	,	DUT.I42.I116.ptrans23	,	preg	,	s	,	g
bridge_3750	,	VDDc!	,	DUT.I42.inphase	,	DUT.I42.I109.ptrans25	,	preg	,	s	,	d
bridge_3751	,	VDDc!	,	DUT.I42.inphase	,	DUT.I42.I76.ptrans23	,	preg	,	s	,	g
bridge_3752	,	VDDc!	,	DUT.I42.net022	,	DUT.I42.I138.M55	,	preg	,	s	,	d
bridge_3753	,	VDDc!	,	DUT.I42.net041	,	DUT.I42.I30.ptrans23	,	preg	,	s	,	g
bridge_3754	,	VDDc!	,	DUT.I42.net041	,	DUT.I42.I29.M55	,	preg	,	s	,	d
bridge_3755	,	VDDc!	,	DUT.I42.cycleslip	,	DUT.I42.I30.ptrans22	,	preg	,	s	,	d
bridge_3756	,	VDDc!	,	DUT.I42.divbuf	,	DUT.I42.I29.M123	,	preg	,	s	,	g
bridge_3757	,	VDDc!	,	DUT.I42.divbuf	,	DUT.I42.I29.M48	,	preg	,	s	,	g
bridge_3758	,	VDDc!	,	DUT.I42.divbuf	,	DUT.I42.I62.ptrans10	,	preg	,	s	,	d
bridge_3759	,	VDDc!	,	DUT.I42.dnbuf	,	DUT.I42.I29.M129	,	preg	,	s	,	g
bridge_3760	,	VDDc!	,	DUT.I42.dnbuf	,	DUT.I42.I29.M43	,	preg	,	s	,	g
bridge_3761	,	VDDc!	,	DUT.I42.dnbuf	,	DUT.I42.I64.ptrans10	,	preg	,	s	,	d
bridge_3762	,	VDDc!	,	DUT.I42.dnbuf	,	DUT.I42.I14.I138.M123	,	preg	,	s	,	g
bridge_3763	,	VDDc!	,	DUT.I42.dnbuf	,	DUT.I42.I14.I138.M48	,	preg	,	s	,	g
bridge_3764	,	VDDc!	,	DUT.I42.net051	,	DUT.I42.I29.M55	,	preg	,	s	,	g
bridge_3765	,	VDDc!	,	DUT.I42.net051	,	DUT.I42.I29.M49	,	preg	,	s	,	d
bridge_3766	,	VDDc!	,	DUT.I42.upbuf	,	DUT.I42.I138.M129	,	preg	,	s	,	g
bridge_3767	,	VDDc!	,	DUT.I42.upbuf	,	DUT.I42.I138.M43	,	preg	,	s	,	g
bridge_3768	,	VDDc!	,	DUT.I42.upbuf	,	DUT.I42.I63.ptrans10	,	preg	,	s	,	d
bridge_3769	,	VDDc!	,	DUT.I42.upbuf	,	DUT.I42.I14.I0.M123	,	preg	,	s	,	g
bridge_3770	,	VDDc!	,	DUT.I42.upbuf	,	DUT.I42.I14.I0.M48	,	preg	,	s	,	g
bridge_3771	,	VDDc!	,	DUT.I42.net019	,	DUT.I42.I138.M55	,	preg	,	s	,	g
bridge_3772	,	VDDc!	,	DUT.I42.net019	,	DUT.I42.I138.M49	,	preg	,	s	,	d
bridge_3773	,	VDDc!	,	DUT.I42.net048	,	DUT.I42.I58.ptrans10	,	preg	,	s	,	d
bridge_3774	,	VDDc!	,	DUT.I42.net048	,	DUT.I42.I64.ptrans10	,	preg	,	s	,	g
bridge_3775	,	VDDc!	,	DUT.I42.net047	,	DUT.I42.I57.ptrans10	,	preg	,	s	,	d
bridge_3776	,	VDDc!	,	DUT.I42.net047	,	DUT.I42.I63.ptrans10	,	preg	,	s	,	g
bridge_3777	,	VDDc!	,	DUT.I42.net054	,	DUT.I42.I60.ptrans10	,	preg	,	s	,	d
bridge_3778	,	VDDc!	,	DUT.I42.net054	,	DUT.I42.I62.ptrans10	,	preg	,	s	,	g
bridge_3779	,	VDDc!	,	DUT.I42.net053	,	DUT.I42.I59.ptrans10	,	preg	,	s	,	d
bridge_3780	,	VDDc!	,	DUT.I42.net053	,	DUT.I42.I61.ptrans10	,	preg	,	s	,	g
bridge_3781	,	VDDc!	,	DUT.I42.I83.b	,	DUT.I42.I83.M48	,	preg	,	s	,	d
bridge_3782	,	VDDc!	,	DUT.I42.I83.b	,	DUT.I42.I83.M49	,	preg	,	s	,	g
bridge_3783	,	VDDc!	,	DUT.I42.I83.a	,	DUT.I42.I83.M1	,	preg	,	s	,	d
bridge_3784	,	VDDc!	,	DUT.I42.I83.a	,	DUT.I42.I83.M125	,	preg	,	s	,	g
bridge_3785	,	VDDc!	,	DUT.I42.I83.net016	,	DUT.I42.I83.I0.ptrans10	,	preg	,	s	,	d
bridge_3786	,	VDDc!	,	DUT.I42.I83.net016	,	DUT.I42.I83.M1	,	preg	,	s	,	g
bridge_3787	,	VDDc!	,	DUT.I42.I83.net016	,	DUT.I42.I83.M0	,	preg	,	s	,	g
bridge_3788	,	VDDc!	,	DUT.I42.I83.net46	,	DUT.I42.I83.M129	,	preg	,	s	,	d
bridge_3789	,	VDDc!	,	DUT.I42.I83.net44	,	DUT.I42.I83.M125	,	preg	,	s	,	d
bridge_3790	,	VDDc!	,	DUT.I42.I83.net42	,	DUT.I42.I83.M123	,	preg	,	s	,	d
bridge_3791	,	VDDc!	,	DUT.I42.I83.net40	,	DUT.I42.I83.M43	,	preg	,	s	,	d
bridge_3792	,	VDDc!	,	DUT.I42.I82.b	,	DUT.I42.I82.M48	,	preg	,	s	,	d
bridge_3793	,	VDDc!	,	DUT.I42.I82.b	,	DUT.I42.I82.M49	,	preg	,	s	,	g
bridge_3794	,	VDDc!	,	DUT.I42.I82.a	,	DUT.I42.I82.M1	,	preg	,	s	,	d
bridge_3795	,	VDDc!	,	DUT.I42.I82.a	,	DUT.I42.I82.M125	,	preg	,	s	,	g
bridge_3796	,	VDDc!	,	DUT.I42.I82.net016	,	DUT.I42.I82.I0.ptrans10	,	preg	,	s	,	d
bridge_3797	,	VDDc!	,	DUT.I42.I82.net016	,	DUT.I42.I82.M1	,	preg	,	s	,	g
bridge_3798	,	VDDc!	,	DUT.I42.I82.net016	,	DUT.I42.I82.M0	,	preg	,	s	,	g
bridge_3799	,	VDDc!	,	DUT.I42.I82.net46	,	DUT.I42.I82.M129	,	preg	,	s	,	d
bridge_3800	,	VDDc!	,	DUT.I42.I82.net44	,	DUT.I42.I82.M125	,	preg	,	s	,	d
bridge_3801	,	VDDc!	,	DUT.I42.I82.net42	,	DUT.I42.I82.M123	,	preg	,	s	,	d
bridge_3802	,	VDDc!	,	DUT.I42.I82.net40	,	DUT.I42.I82.M43	,	preg	,	s	,	d
bridge_3803	,	VDDc!	,	DUT.I42.I81.b	,	DUT.I42.I81.M48	,	preg	,	s	,	d
bridge_3804	,	VDDc!	,	DUT.I42.I81.b	,	DUT.I42.I81.M49	,	preg	,	s	,	g
bridge_3805	,	VDDc!	,	DUT.I42.I81.a	,	DUT.I42.I81.M1	,	preg	,	s	,	d
bridge_3806	,	VDDc!	,	DUT.I42.I81.a	,	DUT.I42.I81.M125	,	preg	,	s	,	g
bridge_3807	,	VDDc!	,	DUT.I42.I81.a	,	DUT.I42.I81.M45	,	nreg	,	g	,	d
bridge_3808	,	VDDc!	,	DUT.I42.I81.net016	,	DUT.I42.I81.I0.ptrans10	,	preg	,	s	,	d
bridge_3809	,	VDDc!	,	DUT.I42.I81.net016	,	DUT.I42.I81.M1	,	preg	,	s	,	g
bridge_3810	,	VDDc!	,	DUT.I42.I81.net016	,	DUT.I42.I81.M0	,	preg	,	s	,	g
bridge_3811	,	VDDc!	,	DUT.I42.I81.net46	,	DUT.I42.I81.M129	,	preg	,	g	,	d
bridge_3812	,	VDDc!	,	DUT.I42.I81.net44	,	DUT.I42.I81.M125	,	preg	,	s	,	d
bridge_3813	,	VDDc!	,	DUT.I42.I81.net42	,	DUT.I42.I81.M123	,	preg	,	s	,	d
bridge_3814	,	VDDc!	,	DUT.I42.I81.net40	,	DUT.I42.I81.M43	,	preg	,	g	,	d
bridge_3815	,	VDDc!	,	DUT.I42.I85.b	,	DUT.I42.I85.M48	,	preg	,	s	,	d
bridge_3816	,	VDDc!	,	DUT.I42.I85.b	,	DUT.I42.I85.M49	,	preg	,	s	,	g
bridge_3817	,	VDDc!	,	DUT.I42.I85.a	,	DUT.I42.I85.M1	,	preg	,	s	,	d
bridge_3818	,	VDDc!	,	DUT.I42.I85.a	,	DUT.I42.I85.M125	,	preg	,	s	,	g
bridge_3819	,	VDDc!	,	DUT.I42.I85.net016	,	DUT.I42.I85.I0.ptrans10	,	preg	,	s	,	d
bridge_3820	,	VDDc!	,	DUT.I42.I85.net016	,	DUT.I42.I85.M1	,	preg	,	s	,	g
bridge_3821	,	VDDc!	,	DUT.I42.I85.net016	,	DUT.I42.I85.M0	,	preg	,	s	,	g
bridge_3822	,	VDDc!	,	DUT.I42.I85.net46	,	DUT.I42.I85.M129	,	preg	,	s	,	d
bridge_3823	,	VDDc!	,	DUT.I42.I85.net44	,	DUT.I42.I85.M125	,	preg	,	s	,	d
bridge_3824	,	VDDc!	,	DUT.I42.I85.net42	,	DUT.I42.I85.M123	,	preg	,	s	,	d
bridge_3825	,	VDDc!	,	DUT.I42.I85.net40	,	DUT.I42.I85.M43	,	preg	,	s	,	d
bridge_3826	,	VDDc!	,	DUT.I42.I84.b	,	DUT.I42.I84.M48	,	preg	,	s	,	d
bridge_3827	,	VDDc!	,	DUT.I42.I84.b	,	DUT.I42.I84.M49	,	preg	,	s	,	g
bridge_3828	,	VDDc!	,	DUT.I42.I84.a	,	DUT.I42.I84.M1	,	preg	,	s	,	d
bridge_3829	,	VDDc!	,	DUT.I42.I84.a	,	DUT.I42.I84.M125	,	preg	,	s	,	g
bridge_3830	,	VDDc!	,	DUT.I42.I84.net016	,	DUT.I42.I84.I0.ptrans10	,	preg	,	s	,	d
bridge_3831	,	VDDc!	,	DUT.I42.I84.net016	,	DUT.I42.I84.M1	,	preg	,	s	,	g
bridge_3832	,	VDDc!	,	DUT.I42.I84.net016	,	DUT.I42.I84.M0	,	preg	,	s	,	g
bridge_3833	,	VDDc!	,	DUT.I42.I84.net46	,	DUT.I42.I84.M129	,	preg	,	s	,	d
bridge_3834	,	VDDc!	,	DUT.I42.I84.net44	,	DUT.I42.I84.M125	,	preg	,	s	,	d
bridge_3835	,	VDDc!	,	DUT.I42.I84.net42	,	DUT.I42.I84.M123	,	preg	,	s	,	d
bridge_3836	,	VDDc!	,	DUT.I42.I84.net40	,	DUT.I42.I84.M43	,	preg	,	s	,	d
bridge_3837	,	VDDc!	,	DUT.I42.I17.net7	,	DUT.I42.I17.M3	,	preg	,	s	,	g
bridge_3838	,	VDDc!	,	DUT.I42.I17.net7	,	DUT.I42.I17.M85	,	nreg	,	d	,	g
bridge_3839	,	VDDc!	,	DUT.I42.I17.net12	,	DUT.I42.I17.M3	,	preg	,	s	,	d
bridge_3840	,	VDDc!	,	DUT.I42.I17.net6	,	DUT.I42.I17.M81	,	preg	,	s	,	d
bridge_3841	,	VDDc!	,	DUT.I42.I17.net10	,	DUT.I42.I17.M91	,	nreg	,	d	,	s
bridge_3842	,	VDDc!	,	DUT.I42.I17.net4	,	DUT.I42.I17.M85	,	nreg	,	d	,	s
bridge_3843	,	VDDc!	,	DUT.I42.I100.net39	,	DUT.I42.I100.ptrans25	,	preg	,	s	,	g
bridge_3844	,	VDDc!	,	DUT.I42.I100.net39	,	DUT.I42.I100.ptrans24	,	preg	,	s	,	d
bridge_3845	,	VDDc!	,	DUT.I42.I100.net39	,	DUT.I42.I100.ptrans23	,	preg	,	s	,	d
bridge_3846	,	VDDc!	,	DUT.I42.I90.net39	,	DUT.I42.I90.ptrans25	,	preg	,	s	,	g
bridge_3847	,	VDDc!	,	DUT.I42.I90.net39	,	DUT.I42.I90.ptrans24	,	preg	,	s	,	d
bridge_3848	,	VDDc!	,	DUT.I42.I90.net39	,	DUT.I42.I90.ptrans23	,	preg	,	s	,	d
bridge_3849	,	VDDc!	,	DUT.I42.I109.net39	,	DUT.I42.I109.ptrans25	,	preg	,	s	,	g
bridge_3850	,	VDDc!	,	DUT.I42.I109.net39	,	DUT.I42.I109.ptrans24	,	preg	,	s	,	d
bridge_3851	,	VDDc!	,	DUT.I42.I109.net39	,	DUT.I42.I109.ptrans23	,	preg	,	s	,	d
bridge_3852	,	VDDc!	,	DUT.I42.I116.net39	,	DUT.I42.I116.ptrans25	,	preg	,	s	,	g
bridge_3853	,	VDDc!	,	DUT.I42.I116.net39	,	DUT.I42.I116.ptrans24	,	preg	,	s	,	d
bridge_3854	,	VDDc!	,	DUT.I42.I116.net39	,	DUT.I42.I116.ptrans23	,	preg	,	s	,	d
bridge_3855	,	VDDc!	,	DUT.I42.I30.net26	,	DUT.I42.I30.ptrans22	,	preg	,	s	,	g
bridge_3856	,	VDDc!	,	DUT.I42.I30.net41	,	DUT.I42.I30.ptrans23	,	preg	,	s	,	d
bridge_3857	,	VDDc!	,	DUT.I42.I76.net26	,	DUT.I42.I76.ptrans22	,	preg	,	s	,	g
bridge_3858	,	VDDc!	,	DUT.I42.I76.net41	,	DUT.I42.I76.ptrans23	,	preg	,	s	,	d
bridge_3859	,	VDDc!	,	DUT.I42.I29.b	,	DUT.I42.I29.M48	,	preg	,	s	,	d
bridge_3860	,	VDDc!	,	DUT.I42.I29.b	,	DUT.I42.I29.M49	,	preg	,	s	,	g
bridge_3861	,	VDDc!	,	DUT.I42.I29.a	,	DUT.I42.I29.M125	,	preg	,	s	,	g
bridge_3862	,	VDDc!	,	DUT.I42.I29.net46	,	DUT.I42.I29.M129	,	preg	,	s	,	d
bridge_3863	,	VDDc!	,	DUT.I42.I29.net44	,	DUT.I42.I29.M125	,	preg	,	s	,	d
bridge_3864	,	VDDc!	,	DUT.I42.I29.net42	,	DUT.I42.I29.M123	,	preg	,	s	,	d
bridge_3865	,	VDDc!	,	DUT.I42.I29.net40	,	DUT.I42.I29.M43	,	preg	,	s	,	d
bridge_3866	,	VDDc!	,	DUT.I42.I138.b	,	DUT.I42.I138.M48	,	preg	,	s	,	d
bridge_3867	,	VDDc!	,	DUT.I42.I138.b	,	DUT.I42.I138.M49	,	preg	,	s	,	g
bridge_3868	,	VDDc!	,	DUT.I42.I138.a	,	DUT.I42.I138.M125	,	preg	,	s	,	g
bridge_3869	,	VDDc!	,	DUT.I42.I138.net46	,	DUT.I42.I138.M129	,	preg	,	s	,	d
bridge_3870	,	VDDc!	,	DUT.I42.I138.net44	,	DUT.I42.I138.M125	,	preg	,	s	,	d
bridge_3871	,	VDDc!	,	DUT.I42.I138.net42	,	DUT.I42.I138.M123	,	preg	,	s	,	d
bridge_3872	,	VDDc!	,	DUT.I42.I138.net40	,	DUT.I42.I138.M43	,	preg	,	s	,	d
bridge_3873	,	VDDc!	,	DUT.I42.I51.net5	,	DUT.I42.I51.ptrans26	,	preg	,	s	,	d
bridge_3874	,	VDDc!	,	DUT.I42.I51.net125	,	DUT.I42.I51.ptrans26	,	preg	,	s	,	g
bridge_3875	,	VDDc!	,	DUT.I42.I51.net125	,	DUT.I42.I51.ptrans3	,	preg	,	s	,	d
bridge_3876	,	VDDc!	,	DUT.I42.I51.net26	,	DUT.I42.I51.ptrans11	,	preg	,	s	,	d
bridge_3877	,	VDDc!	,	DUT.I42.I51.net26	,	DUT.I42.I51.ptrans22	,	preg	,	s	,	g
bridge_3878	,	VDDc!	,	DUT.I42.I51.net14	,	DUT.I42.I51.ptrans22	,	preg	,	s	,	d
bridge_3879	,	VDDc!	,	DUT.I42.I14.net013	,	DUT.I42.I14.I25.ptrans10	,	preg	,	s	,	g
bridge_3880	,	VDDc!	,	DUT.I42.I14.net013	,	DUT.I42.I14.I24.ptrans10	,	preg	,	s	,	d
bridge_3881	,	VDDc!	,	DUT.I42.I14.net014	,	DUT.I42.I14.I25.ptrans10	,	preg	,	s	,	d
bridge_3882	,	VDDc!	,	DUT.I42.I14.net014	,	DUT.I42.I14.I26.ptrans10	,	preg	,	s	,	g
bridge_3883	,	VDDc!	,	DUT.I42.I14.net018	,	DUT.I42.I14.I19.ptrans10	,	preg	,	s	,	g
bridge_3884	,	VDDc!	,	DUT.I42.I14.net018	,	DUT.I42.I14.I16.ptrans10	,	preg	,	s	,	d
bridge_3885	,	VDDc!	,	DUT.I42.I14.net024	,	DUT.I42.I14.I19.ptrans10	,	preg	,	s	,	d
bridge_3886	,	VDDc!	,	DUT.I42.I14.net024	,	DUT.I42.I14.I21.ptrans10	,	preg	,	s	,	g
bridge_3887	,	VDDc!	,	DUT.I42.I14.net023	,	DUT.I42.I14.I0.M55	,	preg	,	s	,	d
bridge_3888	,	VDDc!	,	DUT.I42.I14.net023	,	DUT.I42.I14.I33.ptrans23	,	preg	,	s	,	g
bridge_3889	,	VDDc!	,	DUT.I42.I14.net14	,	DUT.I42.I14.I0.M0	,	preg	,	s	,	d
bridge_3890	,	VDDc!	,	DUT.I42.I14.net14	,	DUT.I42.I14.I0.M55	,	preg	,	s	,	g
bridge_3891	,	VDDc!	,	DUT.I42.I14.net14	,	DUT.I42.I14.I0.M49	,	preg	,	s	,	d
bridge_3892	,	VDDc!	,	DUT.I42.I14.net14	,	DUT.I42.I14.I30.ptrans10	,	preg	,	s	,	g
bridge_3893	,	VDDc!	,	DUT.I42.I14.rst	,	DUT.I42.I14.I0.I0.ptrans10	,	preg	,	s	,	g
bridge_3894	,	VDDc!	,	DUT.I42.I14.rst	,	DUT.I42.I14.I138.I0.ptrans10	,	preg	,	s	,	g
bridge_3895	,	VDDc!	,	DUT.I42.I14.net022	,	DUT.I42.I14.I138.M55	,	preg	,	s	,	d
bridge_3896	,	VDDc!	,	DUT.I42.I14.net022	,	DUT.I42.I14.I32.ptrans23	,	preg	,	s	,	g
bridge_3897	,	VDDc!	,	DUT.I42.I14.net016	,	DUT.I42.I14.I138.M0	,	preg	,	s	,	d
bridge_3898	,	VDDc!	,	DUT.I42.I14.net016	,	DUT.I42.I14.I138.M55	,	preg	,	s	,	g
bridge_3899	,	VDDc!	,	DUT.I42.I14.net016	,	DUT.I42.I14.I138.M49	,	preg	,	s	,	d
bridge_3900	,	VDDc!	,	DUT.I42.I14.net016	,	DUT.I42.I14.I29.ptrans10	,	preg	,	s	,	g
bridge_3901	,	VDDc!	,	DUT.I42.I14.net027	,	DUT.I42.I14.I28.ptrans10	,	preg	,	s	,	g
bridge_3902	,	VDDc!	,	DUT.I42.I14.net027	,	DUT.I42.I14.I33.ptrans25	,	preg	,	s	,	d
bridge_3903	,	VDDc!	,	DUT.I42.I14.net011	,	DUT.I42.I14.I28.ptrans10	,	preg	,	s	,	d
bridge_3904	,	VDDc!	,	DUT.I42.I14.net011	,	DUT.I42.I14.I24.ptrans10	,	preg	,	s	,	g
bridge_3905	,	VDDc!	,	DUT.I42.I14.net021	,	DUT.I42.I14.I27.ptrans10	,	preg	,	s	,	g
bridge_3906	,	VDDc!	,	DUT.I42.I14.net021	,	DUT.I42.I14.I32.ptrans25	,	preg	,	s	,	d
bridge_3907	,	VDDc!	,	DUT.I42.I14.net012	,	DUT.I42.I14.I27.ptrans10	,	preg	,	s	,	d
bridge_3908	,	VDDc!	,	DUT.I42.I14.net012	,	DUT.I42.I14.I16.ptrans10	,	preg	,	s	,	g
bridge_3909	,	VDDc!	,	DUT.I42.I14.net020	,	DUT.I42.I14.I34.ptrans10	,	preg	,	s	,	d
bridge_3910	,	VDDc!	,	DUT.I42.I14.net020	,	DUT.I42.I14.I33.ptrans24	,	preg	,	s	,	g
bridge_3911	,	VDDc!	,	DUT.I42.I14.net020	,	DUT.I42.I14.I32.ptrans24	,	preg	,	s	,	g
bridge_3912	,	VDDc!	,	DUT.I42.I14.net08	,	DUT.I42.I14.I30.ptrans10	,	preg	,	s	,	d
bridge_3913	,	VDDc!	,	DUT.I42.I14.net08	,	DUT.I42.I14.I35.ptrans24	,	preg	,	s	,	g
bridge_3914	,	VDDc!	,	DUT.I42.I14.net08	,	DUT.I42.I14.I31.ptrans23	,	preg	,	s	,	g
bridge_3915	,	VDDc!	,	DUT.I42.I14.net09	,	DUT.I42.I14.I29.ptrans10	,	preg	,	s	,	d
bridge_3916	,	VDDc!	,	DUT.I42.I14.net09	,	DUT.I42.I14.I35.ptrans23	,	preg	,	s	,	g
bridge_3917	,	VDDc!	,	DUT.I42.I14.net09	,	DUT.I42.I14.I31.ptrans24	,	preg	,	s	,	g
bridge_3918	,	VDDc!	,	DUT.I42.I14.net028	,	DUT.I42.I14.I35.ptrans25	,	preg	,	s	,	d
bridge_3919	,	VDDc!	,	DUT.I42.I14.net034	,	DUT.I42.I14.I31.ptrans25	,	preg	,	s	,	d
bridge_3920	,	VDDc!	,	DUT.I42.I14.I0.b	,	DUT.I42.I14.I0.M48	,	preg	,	s	,	d
bridge_3921	,	VDDc!	,	DUT.I42.I14.I0.b	,	DUT.I42.I14.I0.M49	,	preg	,	s	,	g
bridge_3922	,	VDDc!	,	DUT.I42.I14.I0.a	,	DUT.I42.I14.I0.M1	,	preg	,	s	,	d
bridge_3923	,	VDDc!	,	DUT.I42.I14.I0.a	,	DUT.I42.I14.I0.M125	,	preg	,	s	,	g
bridge_3924	,	VDDc!	,	DUT.I42.I14.I0.a	,	DUT.I42.I14.I0.M45	,	nreg	,	g	,	d
bridge_3925	,	VDDc!	,	DUT.I42.I14.I0.net016	,	DUT.I42.I14.I0.I0.ptrans10	,	preg	,	s	,	d
bridge_3926	,	VDDc!	,	DUT.I42.I14.I0.net016	,	DUT.I42.I14.I0.M1	,	preg	,	s	,	g
bridge_3927	,	VDDc!	,	DUT.I42.I14.I0.net016	,	DUT.I42.I14.I0.M0	,	preg	,	s	,	g
bridge_3928	,	VDDc!	,	DUT.I42.I14.I0.net46	,	DUT.I42.I14.I0.M129	,	preg	,	g	,	d
bridge_3929	,	VDDc!	,	DUT.I42.I14.I0.net44	,	DUT.I42.I14.I0.M125	,	preg	,	s	,	d
bridge_3930	,	VDDc!	,	DUT.I42.I14.I0.net42	,	DUT.I42.I14.I0.M123	,	preg	,	s	,	d
bridge_3931	,	VDDc!	,	DUT.I42.I14.I0.net40	,	DUT.I42.I14.I0.M43	,	preg	,	g	,	d
bridge_3932	,	VDDc!	,	DUT.I42.I14.I138.b	,	DUT.I42.I14.I138.M48	,	preg	,	s	,	d
bridge_3933	,	VDDc!	,	DUT.I42.I14.I138.b	,	DUT.I42.I14.I138.M49	,	preg	,	s	,	g
bridge_3934	,	VDDc!	,	DUT.I42.I14.I138.a	,	DUT.I42.I14.I138.M1	,	preg	,	s	,	d
bridge_3935	,	VDDc!	,	DUT.I42.I14.I138.a	,	DUT.I42.I14.I138.M125	,	preg	,	s	,	g
bridge_3936	,	VDDc!	,	DUT.I42.I14.I138.a	,	DUT.I42.I14.I138.M45	,	nreg	,	g	,	d
bridge_3937	,	VDDc!	,	DUT.I42.I14.I138.net016	,	DUT.I42.I14.I138.I0.ptrans10	,	preg	,	s	,	d
bridge_3938	,	VDDc!	,	DUT.I42.I14.I138.net016	,	DUT.I42.I14.I138.M1	,	preg	,	s	,	g
bridge_3939	,	VDDc!	,	DUT.I42.I14.I138.net016	,	DUT.I42.I14.I138.M0	,	preg	,	s	,	g
bridge_3940	,	VDDc!	,	DUT.I42.I14.I138.net46	,	DUT.I42.I14.I138.M129	,	preg	,	g	,	d
bridge_3941	,	VDDc!	,	DUT.I42.I14.I138.net44	,	DUT.I42.I14.I138.M125	,	preg	,	s	,	d
bridge_3942	,	VDDc!	,	DUT.I42.I14.I138.net42	,	DUT.I42.I14.I138.M123	,	preg	,	s	,	d
bridge_3943	,	VDDc!	,	DUT.I42.I14.I138.net40	,	DUT.I42.I14.I138.M43	,	preg	,	g	,	d
bridge_3944	,	VDDc!	,	DUT.I42.I14.I35.net39	,	DUT.I42.I14.I35.ptrans25	,	preg	,	s	,	g
bridge_3945	,	VDDc!	,	DUT.I42.I14.I35.net39	,	DUT.I42.I14.I35.ptrans24	,	preg	,	s	,	d
bridge_3946	,	VDDc!	,	DUT.I42.I14.I35.net39	,	DUT.I42.I14.I35.ptrans23	,	preg	,	s	,	d
bridge_3947	,	VDDc!	,	DUT.I42.I14.I31.net39	,	DUT.I42.I14.I31.ptrans25	,	preg	,	s	,	g
bridge_3948	,	VDDc!	,	DUT.I42.I14.I31.net39	,	DUT.I42.I14.I31.ptrans24	,	preg	,	s	,	d
